artifact_key,class_id,detector_correct,fingerprint,model,rep,requested_pole,run_id,strip_level,task_id,trace_available,valid_artifact
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|3|no_imports,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|3|format_normalized,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|4|raw,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|4|no_comments,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|4|renamed,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|4|no_imports,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|4|format_normalized,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|5|raw,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|5|no_comments,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|5|renamed,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|5|no_imports,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|deterministic|5|format_normalized,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__devstral__latest,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|1|raw,E,true,642d4560d71d72752bcafb61ff2d55e928a8f04211c01ef37729a0ea4dcd8c66,ollama__devstral__latest,1,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|1|no_comments,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,1,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|1|renamed,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,1,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|1|no_imports,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,1,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|1|format_normalized,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,1,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|2|raw,E,true,701ae47b6d8b6ccaf856d0a8114681cc4cdda19634c046c75bd8d0a087d96e4e,ollama__devstral__latest,2,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|2|no_comments,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,2,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|2|renamed,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,2,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|2|no_imports,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,2,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|2|format_normalized,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,2,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|3|raw,E,true,701ae47b6d8b6ccaf856d0a8114681cc4cdda19634c046c75bd8d0a087d96e4e,ollama__devstral__latest,3,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|3|no_comments,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,3,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|3|renamed,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,3,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|3|no_imports,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,3,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|3|format_normalized,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,3,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|4|raw,E,true,701ae47b6d8b6ccaf856d0a8114681cc4cdda19634c046c75bd8d0a087d96e4e,ollama__devstral__latest,4,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|4|no_comments,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,4,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|4|renamed,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,4,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|4|no_imports,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,4,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|4|format_normalized,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,4,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|5|raw,E,true,701ae47b6d8b6ccaf856d0a8114681cc4cdda19634c046c75bd8d0a087d96e4e,ollama__devstral__latest,5,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|5|no_comments,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,5,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|5|renamed,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,5,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|5|no_imports,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,5,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__devstral__latest|numbers_10|randomized|5|format_normalized,E,true,b4e6a28fafa180c7108520df6348d139436ed025d3f16b895e4fb39ba571dbdc,ollama__devstral__latest,5,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|1|raw,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|1|no_comments,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|1|renamed,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|1|no_imports,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|1|format_normalized,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|2|raw,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|2|no_comments,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|2|renamed,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|2|no_imports,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|2|format_normalized,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|3|raw,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|3|no_comments,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|3|renamed,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|3|no_imports,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|3|format_normalized,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|4|raw,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|4|no_comments,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|4|renamed,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|4|no_imports,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|4|format_normalized,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|5|raw,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|5|no_comments,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|5|renamed,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|5|no_imports,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|deterministic|5|format_normalized,E,true,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|1|raw,E,true,7b8f22f6852d1bfdef1cf3d1ed356d557ac341ad2aae5d8da8b347cc7ebc3a75,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|1|no_comments,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|1|renamed,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|1|no_imports,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|1|format_normalized,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|2|raw,E,true,bc0991dfde001369421d76c0e5796d9b741ab29db64ba8294c486fe98119abe5,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|2|no_comments,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|2|renamed,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|2|no_imports,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|2|format_normalized,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|3|raw,E,true,bc0991dfde001369421d76c0e5796d9b741ab29db64ba8294c486fe98119abe5,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|3|no_comments,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|3|renamed,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|3|no_imports,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|3|format_normalized,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|4|raw,E,true,bc0991dfde001369421d76c0e5796d9b741ab29db64ba8294c486fe98119abe5,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|4|no_comments,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|4|renamed,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|4|no_imports,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|4|format_normalized,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|5|raw,E,true,bc0991dfde001369421d76c0e5796d9b741ab29db64ba8294c486fe98119abe5,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|5|no_comments,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|5|renamed,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|5|no_imports,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|letters_8|randomized|5|format_normalized,E,true,fa947d4522f55205899ad03ef88abfd71795a907430d76a6f61a4271f6e0e24a,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,letters_8,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|1|raw,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|1|no_comments,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
